TIME,POINT1,POINT2,POINT3
29.080000,573.418981,573.110574,0.050000
29.100000,573.431092,573.122670,0.050000
29.120000,573.443103,573.134666,0.050000
29.140000,573.455015,573.146563,0.050000
29.160000,573.466829,573.158361,0.050000
29.180000,573.478543,573.170060,0.050000
29.200000,573.490158,573.181661,0.050000
29.220000,573.501675,573.193163,0.050000
29.240000,573.513094,573.204567,0.050000
29.260000,573.524414,573.215872,0.050000
29.280000,573.535636,573.227080,0.050000
29.300000,573.546760,573.238190,0.050000
29.320000,573.557786,573.249202,0.050000
29.340000,573.568714,573.260116,0.050000
29.360000,573.579545,573.270933,0.050000
29.380000,573.590278,573.281653,0.050000
29.400000,573.600915,573.292275,0.050000
29.420000,573.611454,573.302801,0.050000
29.440000,573.621896,573.313230,0.050000
29.460000,573.632242,573.323562,0.050000
29.480000,573.642491,573.333798,0.050000
29.500000,573.652643,573.343937,0.050000
29.520000,573.662699,573.353980,0.050000
29.540000,573.672659,573.363928,0.050000
29.560000,573.682523,573.373779,0.050000
29.580000,573.692291,573.383534,0.050000
29.600000,573.701963,573.393194,0.050000
29.620000,573.711540,573.402759,0.050000
29.640000,573.721022,573.412228,0.050000
29.660000,573.730408,573.421602,0.050000
29.680000,573.739699,573.430881,0.050000
29.700000,573.748895,573.440065,0.050000
29.720000,573.757996,573.449155,0.050000
29.740000,573.767003,573.458150,0.050000
29.760000,573.775915,573.467050,0.050000
29.780000,573.784732,573.475857,0.050000
29.800000,573.793456,573.484569,0.050000
29.820000,573.802085,573.493187,0.050000
29.840000,573.810621,573.501711,0.050000
29.860000,573.819062,573.510142,0.050000
29.880000,573.827410,573.518479,0.050000
29.900000,573.835665,573.526723,0.050000
29.920000,573.843826,573.534874,0.050000
29.940000,573.851894,573.542931,0.050000
29.960000,573.859869,573.550896,0.050000
29.980000,573.867751,573.558768,0.050000
30.000000,573.875540,573.566547,0.050000
30.020000,573.883236,573.574233,0.050000
30.040000,573.890840,573.581828,0.050000
30.060000,573.898352,573.589330,0.050000
30.080000,573.905772,573.596739,0.050000
30.100000,573.913099,573.604057,0.050000
30.120000,573.920335,573.611284,0.050000
30.140000,573.927478,573.618418,0.050000
30.160000,573.934531,573.625461,0.050000
30.180000,573.941491,573.632413,0.050000
30.200000,573.948360,573.639273,0.050000
30.220000,573.955139,573.646042,0.050000
30.240000,573.961825,573.652721,0.050000
30.260000,573.968422,573.659308,0.050000
30.280000,573.974927,573.665805,0.050000
30.300000,573.981341,573.672211,0.050000
30.320000,573.987666,573.678527,0.050000
30.340000,573.993899,573.684753,0.050000
30.360000,574.000043,573.690888,0.050000
30.380000,574.006096,573.696934,0.050000
30.400000,574.012059,573.702889,0.050000
30.420000,574.017933,573.708755,0.050000
30.440000,574.023717,573.714531,0.050000
30.460000,574.029411,573.720218,0.050000
30.480000,574.035016,573.725816,0.050000
30.500000,574.040532,573.731324,0.050000
30.520000,574.045958,573.736744,0.050000
30.540000,574.051296,573.742074,0.050000
30.560000,574.056544,573.747316,0.050000
30.580000,574.061704,573.752469,0.050000
30.600000,574.066776,573.757534,0.050000
30.620000,574.071758,573.762510,0.050000
30.640000,574.076653,573.767398,0.050000
30.660000,574.081459,573.772198,0.050000
30.680000,574.086177,573.776910,0.050000
30.700000,574.090807,573.781534,0.050000
30.720000,574.095350,573.786070,0.050000
30.740000,574.099805,573.790519,0.050000
30.760000,574.104172,573.794881,0.050000
30.780000,574.108452,573.799155,0.050000
30.800000,574.112644,573.803342,0.050000
30.820000,574.116750,573.807442,0.050000
30.840000,574.120768,573.811455,0.050000
30.860000,574.124699,573.815381,0.050000
30.880000,574.128544,573.819221,0.050000
30.900000,574.132302,573.822974,0.050000
30.920000,574.135974,573.826641,0.050000
30.940000,574.139559,573.830221,0.050000
30.960000,574.143058,573.833716,0.050000
30.980000,574.146471,573.837124,0.050000
31.000000,574.149798,573.840447,0.050000
31.020000,574.153039,573.843683,0.050000
31.040000,574.156195,573.846834,0.050000
31.060000,574.159265,573.849900,0.050000
31.080000,574.162249,573.852880,0.050000
31.100000,574.165148,573.855776,0.050000
31.120000,574.167962,573.858586,0.050000
31.140000,574.170690,573.861311,0.050000
31.160000,574.173334,573.863951,0.050000
31.180000,574.175893,573.866506,0.050000
31.200000,574.178367,573.868977,0.050000
31.220000,574.180757,573.871363,0.050000
31.240000,574.183062,573.873665,0.050000
31.260000,574.185283,573.875883,0.050000
31.280000,574.187420,573.878017,0.050000
31.300000,574.189472,573.880067,0.050000
31.320000,574.191441,573.882033,0.050000
31.340000,574.193326,573.883915,0.050000
31.360000,574.195127,573.885713,0.050000
31.380000,574.196844,573.887428,0.050000
31.400000,574.198478,573.889060,0.050000
31.420000,574.200029,573.890609,0.050000
31.440000,574.201497,573.892074,0.050000
31.460000,574.202881,573.893457,0.050000
31.480000,574.204183,573.894756,0.050000
31.500000,574.205401,573.895973,0.050000
31.520000,574.206537,573.897107,0.050000
31.540000,574.207590,573.898159,0.050000
31.560000,574.208561,573.899128,0.050000
31.580000,574.209450,573.900015,0.050000
31.600000,574.210256,573.900820,0.050000
31.620000,574.210980,573.901543,0.050000
31.640000,574.211622,573.902184,0.050000
31.660000,574.212182,573.902744,0.050000
31.680000,574.212661,573.903221,0.050000
31.700000,574.213058,573.903617,0.050000
31.720000,574.213373,573.903932,0.050000
31.740000,574.213607,573.904165,0.050000
31.760000,574.213759,573.904318,0.050000
31.780000,574.213831,573.904389,0.050000
31.800000,574.213821,573.904379,0.050000
31.820000,574.213731,573.904288,0.050000
31.840000,574.213560,573.904117,0.050000
31.860000,574.213308,573.903865,0.050000
31.880000,574.212975,573.903533,0.050000
31.900000,574.212562,573.903120,0.050000
31.920000,574.212069,573.902627,0.050000
31.940000,574.211495,573.902054,0.050000
31.960000,574.210841,573.901401,0.050000
31.980000,574.210108,573.900668,0.050000
32.000000,574.209294,573.899855,0.050000
32.020000,574.208401,573.898963,0.050000
32.040000,574.207428,573.897991,0.050000
32.060000,574.206376,573.896939,0.050000
32.080000,574.205244,573.895808,0.050000
32.100000,574.204033,573.894599,0.050000
32.120000,574.202742,573.893310,0.050000
32.140000,574.201373,573.891942,0.050000
32.160000,574.199924,573.890495,0.050000
32.180000,574.198397,573.888969,0.050000
32.200000,574.196791,573.887365,0.050000
32.220000,574.195107,573.885683,0.050000
32.240000,574.193344,573.883922,0.050000
32.260000,574.191502,573.882082,0.050000
32.280000,574.189583,573.880165,0.050000
32.300000,574.187585,573.878169,0.050000
32.320000,574.185509,573.876096,0.050000
32.340000,574.183355,573.873944,0.050000
32.360000,574.181123,573.871715,0.050000
32.380000,574.178814,573.869409,0.050000
32.400000,574.176427,573.867024,0.050000
32.420000,574.173963,573.864563,0.050000
32.440000,574.171421,573.862024,0.050000
32.460000,574.168802,573.859408,0.050000
32.480000,574.166106,573.856715,0.050000
32.500000,574.163332,573.853945,0.050000
32.520000,574.160482,573.851098,0.050000
32.540000,574.157555,573.848175,0.050000
32.560000,574.154552,573.845174,0.050000
32.580000,574.151471,573.842098,0.050000
32.600000,574.148315,573.838945,0.050000
32.620000,574.145081,573.835715,0.050000
32.640000,574.141772,573.832410,0.050000
32.660000,574.138386,573.829028,0.050000
32.680000,574.134925,573.825571,0.050000
32.700000,574.131387,573.822037,0.050000
32.720000,574.127774,573.818428,0.050000
32.740000,574.124085,573.814744,0.050000
32.760000,574.120320,573.810983,0.050000
32.780000,574.116480,573.807148,0.050000
32.800000,574.112564,573.803237,0.050000
32.820000,574.108573,573.799251,0.050000
32.840000,574.104507,573.795189,0.050000
32.860000,574.100366,573.791053,0.050000
32.880000,574.096149,573.786842,0.050000
32.900000,574.091858,573.782556,0.050000
32.920000,574.087492,573.778196,0.050000
32.940000,574.083052,573.773760,0.050000
32.960000,574.078537,573.769251,0.050000
32.980000,574.073948,573.764667,0.050000
33.000000,574.069284,573.760009,0.050000
33.020000,574.064546,573.755277,0.050000
33.040000,574.059734,573.750470,0.050000
33.060000,574.054848,573.745590,0.050000
33.080000,574.049888,573.740636,0.050000
33.100000,574.044854,573.735608,0.050000
33.120000,574.039746,573.730507,0.050000
33.140000,574.034565,573.725332,0.050000
33.160000,574.029311,573.720084,0.050000
33.180000,574.023983,573.714763,0.050000
33.200000,574.018581,573.709368,0.050000
33.220000,574.013107,573.703900,0.050000
33.240000,574.007559,573.698359,0.050000
33.260000,574.001939,573.692746,0.050000
33.280000,573.996246,573.687060,0.050000
33.300000,573.990480,573.681301,0.050000
33.320000,573.984641,573.675469,0.050000
33.340000,573.978730,573.669565,0.050000
33.360000,573.972746,573.663589,0.050000
33.380000,573.966690,573.657540,0.050000
33.400000,573.960562,573.651419,0.050000
33.420000,573.954361,573.645226,0.050000
33.440000,573.948089,573.638962,0.050000
33.460000,573.941745,573.632625,0.050000
33.480000,573.935328,573.626217,0.050000
33.500000,573.928840,573.619737,0.050000
33.520000,573.922281,573.613185,0.050000
33.540000,573.915650,573.606562,0.050000
33.560000,573.908947,573.599868,0.050000
33.580000,573.902174,573.593102,0.050000
33.600000,573.895329,573.586266,0.050000
33.620000,573.888413,573.579358,0.050000
33.640000,573.881425,573.572380,0.050000
33.660000,573.874367,573.565330,0.050000
33.680000,573.867239,573.558210,0.050000
33.700000,573.860039,573.551020,0.050000
33.720000,573.852769,573.543758,0.050000
33.740000,573.845428,573.536427,0.050000
33.760000,573.838017,573.529025,0.050000
33.780000,573.830536,573.521553,0.050000
33.800000,573.822984,573.514010,0.050000
33.820000,573.815363,573.506398,0.050000
33.840000,573.807671,573.498716,0.050000
33.860000,573.799910,573.490964,0.050000
33.880000,573.792078,573.483142,0.050000
33.900000,573.784177,573.475251,0.050000
33.920000,573.776207,573.467290,0.050000
33.940000,573.768166,573.459260,0.050000
33.960000,573.760057,573.451160,0.050000
33.980000,573.751878,573.442992,0.050000
34.000000,573.743630,573.434754,0.050000
34.020000,573.735313,573.426447,0.050000
34.040000,573.726927,573.418071,0.050000
34.060000,573.718472,573.409626,0.050000
34.080000,573.709948,573.401113,0.050000
34.100000,573.701355,573.392531,0.050000
34.120000,573.692694,573.383880,0.050000
34.140000,573.683964,573.375161,0.050000
34.160000,573.675166,573.366374,0.050000
34.180000,573.666300,573.357519,0.050000
34.200000,573.657365,573.348595,0.050000
34.220000,573.648362,573.339603,0.050000
34.240000,573.639291,573.330544,0.050000
34.260000,573.630153,573.321416,0.050000
34.280000,573.620946,573.312221,0.050000
34.300000,573.611672,573.302958,0.050000
34.320000,573.602330,573.293628,0.050000
34.340000,573.592920,573.284230,0.050000
34.360000,573.583444,573.274765,0.050000
34.380000,573.573899,573.265232,0.050000
34.400000,573.564288,573.255633,0.050000
34.420000,573.554609,573.245966,0.050000
34.440000,573.544864,573.236232,0.050000
34.460000,573.535051,573.226432,0.050000
34.480000,573.525171,573.216565,0.050000
34.500000,573.515225,573.206631,0.050000
34.520000,573.505212,573.196630,0.050000
34.540000,573.495133,573.186563,0.050000
34.560000,573.484987,573.176430,0.050000
34.580000,573.474775,573.166230,0.050000
34.600000,573.464496,573.155964,0.050000
34.620000,573.454151,573.145632,0.050000
34.640000,573.443740,573.135234,0.050000
34.660000,573.433264,573.124770,0.050000
34.680000,573.422721,573.114241,0.050000
34.700000,573.412112,573.103645,0.050000
34.720000,573.401438,573.092984,0.050000
34.740000,573.390698,573.082257,0.050000
34.760000,573.379893,573.071465,0.050000
34.780000,573.369022,573.060608,0.050000
34.800000,573.358086,573.049686,0.050000
34.820000,573.347085,573.038698,0.050000
34.840000,573.336018,573.027645,0.050000
34.860000,573.324887,573.016527,0.050000
34.880000,573.313690,573.005345,0.050000
34.900000,573.302429,572.994097,0.050000
34.920000,573.291103,572.982785,0.050000
34.940000,573.279712,572.971409,0.050000
34.960000,573.268257,572.959968,0.050000
34.980000,573.256737,572.948462,0.050000
35.000000,573.245153,572.936892,0.050000
35.020000,573.233505,572.925258,0.050000
35.040000,573.221792,572.913560,0.050000
35.060000,573.210015,572.901798,0.050000
35.080000,573.198175,572.889972,0.050000
35.100000,573.186270,572.878082,0.050000
35.120000,573.174302,572.866128,0.050000
35.140000,573.162269,572.854111,0.050000
35.160000,573.150174,572.842030,0.050000
35.180000,573.138014,572.829886,0.050000
35.200000,573.125792,572.817679,0.050000
35.220000,573.113505,572.805408,0.050000
35.240000,573.101156,572.793074,0.050000
35.260000,573.088744,572.780676,0.050000
35.280000,573.076268,572.768216,0.050000
35.300000,573.063729,572.755693,0.050000
35.320000,573.051128,572.743108,0.050000
35.340000,573.038464,572.730459,0.050000
35.360000,573.025737,572.717748,0.050000
35.380000,573.012947,572.704974,0.050000
35.400000,573.000095,572.692138,0.050000
35.420000,572.987181,572.679240,0.050000
35.440000,572.974204,572.666279,0.050000
35.460000,572.961165,572.653256,0.050000
35.480000,572.948064,572.640171,0.050000
35.500000,572.934901,572.627024,0.050000
35.520000,572.921676,572.613815,0.050000
35.540000,572.908389,572.600545,0.050000
35.560000,572.895040,572.587213,0.050000
35.580000,572.881629,572.573819,0.050000
35.600000,572.868157,572.560363,0.050000
35.620000,572.854624,572.546847,0.050000
35.640000,572.841029,572.533268,0.050000
35.660000,572.827372,572.519629,0.050000
35.680000,572.813655,572.505928,0.050000
35.700000,572.799876,572.492167,0.050000
35.720000,572.786037,572.478344,0.050000
35.740000,572.772136,572.464461,0.050000
35.760000,572.758175,572.450517,0.050000
35.780000,572.744152,572.436512,0.050000
35.800000,572.730069,572.422446,0.050000
35.820000,572.715926,572.408320,0.050000
35.840000,572.701722,572.394134,0.050000
35.860000,572.687457,572.379887,0.050000
35.880000,572.673133,572.365580,0.050000
35.900000,572.658748,572.351213,0.050000
35.920000,572.644303,572.336786,0.050000
35.940000,572.629798,572.322299,0.050000
35.960000,572.615233,572.307752,0.050000
35.980000,572.600608,572.293145,0.050000
36.000000,572.585923,572.278479,0.050000
36.020000,572.571179,572.263752,0.050000
36.040000,572.556375,572.248967,0.050000
36.060000,572.541511,572.234122,0.050000
36.080000,572.526588,572.219217,0.050000
36.100000,572.511606,572.204254,0.050000
36.120000,572.496565,572.189231,0.050000
36.140000,572.481464,572.174149,0.050000
36.160000,572.466305,572.159008,0.050000
36.180000,572.451086,572.143809,0.050000
36.200000,572.435809,572.128550,0.050000
36.220000,572.420473,572.113233,0.050000
36.240000,572.405078,572.097857,0.050000
36.260000,572.389624,572.082423,0.050000
36.280000,572.374112,572.066930,0.050000
36.300000,572.358542,572.051379,0.050000
36.320000,572.342913,572.035770,0.050000
36.340000,572.327226,572.020102,0.050000
36.360000,572.311481,572.004376,0.050000
36.380000,572.295678,571.988593,0.050000
36.400000,572.279817,571.972751,0.050000
36.420000,572.263898,571.956852,0.050000
36.440000,572.247921,571.940895,0.050000
36.460000,572.231886,571.924880,0.050000
36.480000,572.215794,571.908808,0.050000
36.500000,572.199644,571.892678,0.050000
36.520000,572.183437,571.876491,0.050000
36.540000,572.167173,571.860247,0.050000
36.560000,572.150851,571.843945,0.050000
36.580000,572.134472,571.827587,0.050000
36.600000,572.118036,571.811171,0.050000
36.620000,572.101543,571.794698,0.050000
36.640000,572.084993,571.778169,0.050000
36.660000,572.068386,571.761583,0.050000
36.680000,572.051723,571.744940,0.050000
36.700000,572.035003,571.728240,0.050000
36.720000,572.018226,571.711485,0.050000
36.740000,572.001393,571.694672,0.050000
36.760000,571.984503,571.677804,0.050000
36.780000,571.967557,571.660879,0.050000
36.800000,571.950555,571.643898,0.050000
36.820000,571.933497,571.626861,0.050000
36.840000,571.916383,571.609768,0.050000
36.860000,571.899213,571.592619,0.050000
36.880000,571.881987,571.575414,0.050000
36.900000,571.864705,571.558154,0.050000
36.920000,571.847368,571.540838,0.050000
36.940000,571.829975,571.523466,0.050000
36.960000,571.812526,571.506039,0.050000
36.980000,571.795022,571.488557,0.050000
37.000000,571.777463,571.471020,0.050000
37.020000,571.759849,571.453427,0.050000
37.040000,571.742179,571.435779,0.050000
37.060000,571.724454,571.418076,0.050000
37.080000,571.706675,571.400319,0.050000
37.100000,571.688840,571.382506,0.050000
37.120000,571.670951,571.364639,0.050000
37.140000,571.653006,571.346717,0.050000
37.160000,571.635008,571.328740,0.050000
37.180000,571.616954,571.310709,0.050000
37.200000,571.598847,571.292624,0.050000
37.220000,571.580684,571.274484,0.050000
37.240000,571.562468,571.256290,0.050000
37.260000,571.544197,571.238042,0.050000
37.280000,571.525873,571.219740,0.050000
37.300000,571.507494,571.201384,0.050000
37.320000,571.489061,571.182974,0.050000
37.340000,571.470575,571.164511,0.050000
37.360000,571.452034,571.145993,0.050000
37.380000,571.433440,571.127422,0.050000
37.400000,571.414792,571.108797,0.050000
37.420000,571.396091,571.090119,0.050000
37.440000,571.377337,571.071388,0.050000
37.460000,571.358529,571.052603,0.050000
37.480000,571.339668,571.033766,0.050000
37.500000,571.320753,571.014875,0.050000
37.520000,571.301786,570.995931,0.050000
37.540000,571.282766,570.976934,0.050000
37.560000,571.263692,570.957884,0.050000
37.580000,571.244566,570.938781,0.050000
37.600000,571.225387,570.919626,0.050000
37.620000,571.206156,570.900418,0.050000
37.640000,571.186872,570.881158,0.050000
37.660000,571.167535,570.861845,0.050000
37.680000,571.148146,570.842480,0.050000
37.700000,571.128705,570.823063,0.050000
37.720000,571.109211,570.803594,0.050000
37.740000,571.089665,570.784072,0.050000
37.760000,571.070068,570.764499,0.050000
37.780000,571.050418,570.744873,0.050000
37.800000,571.030716,570.725196,0.050000
37.820000,571.010963,570.705467,0.050000
37.840000,570.991158,570.685686,0.050000
37.860000,570.971301,570.665854,0.050000
37.880000,570.951393,570.645970,0.050000
37.900000,570.931433,570.626035,0.050000
37.920000,570.911422,570.606048,0.050000
37.940000,570.891359,570.586011,0.050000
37.960000,570.871245,570.565922,0.050000
37.980000,570.851081,570.545782,0.050000
38.000000,570.830865,570.525591,0.050000
38.020000,570.810598,570.505349,0.050000
38.040000,570.790280,570.485057,0.050000
38.060000,570.769912,570.464713,0.050000
38.080000,570.749493,570.444319,0.050000
38.100000,570.729023,570.423875,0.050000
38.120000,570.708502,570.403380,0.050000
38.140000,570.687932,570.382834,0.050000
38.160000,570.667310,570.362238,0.050000
38.180000,570.646639,570.341592,0.050000
38.200000,570.625917,570.320896,0.050000
38.220000,570.605145,570.300150,0.050000
38.240000,570.584323,570.279354,0.050000
38.260000,570.563452,570.258508,0.050000
38.280000,570.542530,570.237612,0.050000
38.300000,570.521559,570.216666,0.050000
38.320000,570.500537,570.195671,0.050000
38.340000,570.479467,570.174626,0.050000
38.360000,570.458346,570.153532,0.050000
38.380000,570.437176,570.132388,0.050000
38.400000,570.415957,570.111195,0.050000
38.420000,570.394689,570.089953,0.050000
38.440000,570.373371,570.068662,0.050000
38.460000,570.352004,570.047321,0.050000
38.480000,570.330589,570.025932,0.050000
38.500000,570.309124,570.004493,0.050000
38.520000,570.287610,569.983006,0.050000
38.540000,570.266048,569.961470,0.050000
38.560000,570.244436,569.939886,0.050000
38.580000,570.222777,569.918253,0.050000
38.600000,570.201068,569.896571,0.050000
38.620000,570.179312,569.874841,0.050000
38.640000,570.157506,569.853063,0.050000
38.660000,570.135653,569.831236,0.050000
38.680000,570.113751,569.809362,0.050000
38.700000,570.091801,569.787439,0.050000
38.720000,570.069803,569.765468,0.050000
38.740000,570.047758,569.743449,0.050000
38.760000,570.025664,569.721383,0.050000
38.780000,570.003522,569.699268,0.050000
38.800000,569.981333,569.677106,0.050000
38.820000,569.959096,569.654897,0.050000
38.840000,569.936812,569.632640,0.050000
38.860000,569.914480,569.610335,0.050000
38.880000,569.892100,569.587983,0.050000
38.900000,569.869673,569.565584,0.050000
38.920000,569.847200,569.543138,0.050000
38.940000,569.824678,569.520645,0.050000
38.960000,569.802110,569.498104,0.050000
38.980000,569.779495,569.475517,0.050000
39.000000,569.756833,569.452883,0.050000
39.020000,569.734124,569.430202,0.050000
39.040000,569.711369,569.407474,0.050000
39.060000,569.688566,569.384700,0.050000
39.080000,569.665717,569.361879,0.050000
39.100000,569.642822,569.339012,0.050000
39.120000,569.619880,569.316098,0.050000
39.140000,569.596892,569.293138,0.050000
39.160000,569.573857,569.270132,0.050000
39.180000,569.550777,569.247080,0.050000
39.200000,569.527650,569.223982,0.050000
39.220000,569.504477,569.200837,0.050000
39.240000,569.481259,569.177647,0.050000
39.260000,569.457994,569.154411,0.050000
39.280000,569.434684,569.131130,0.050000
39.300000,569.411328,569.107802,0.050000
39.320000,569.387926,569.084429,0.050000
39.340000,569.364479,569.061011,0.050000
39.360000,569.340986,569.037547,0.050000
39.380000,569.317448,569.014038,0.050000
39.400000,569.293865,568.990483,0.050000
39.420000,569.270236,568.966884,0.050000
39.440000,569.246562,568.943239,0.050000
39.460000,569.222844,568.919550,0.050000
39.480000,569.199080,568.895815,0.050000
39.500000,569.175271,568.872036,0.050000
39.520000,569.151418,568.848211,0.050000
39.540000,569.127519,568.824342,0.050000
39.560000,569.103576,568.800429,0.050000
39.580000,569.079589,568.776471,0.050000
39.600000,569.055557,568.752468,0.050000
39.620000,569.031480,568.728421,0.050000
39.640000,569.007360,568.704330,0.050000
39.660000,568.983195,568.680195,0.050000
39.680000,568.958985,568.656015,0.050000
39.700000,568.934732,568.631792,0.050000
39.720000,568.910435,568.607524,0.050000
39.740000,568.886093,568.583213,0.050000
39.760000,568.861708,568.558857,0.050000
39.780000,568.837279,568.534458,0.050000
39.800000,568.812806,568.510015,0.050000
39.820000,568.788290,568.485529,0.050000
39.840000,568.763730,568.460999,0.050000
39.860000,568.739126,568.436426,0.050000
39.880000,568.714480,568.411809,0.050000
39.900000,568.689789,568.387149,0.050000
39.920000,568.665056,568.362446,0.050000
39.940000,568.640279,568.337700,0.050000
39.960000,568.615460,568.312911,0.050000
39.980000,568.590597,568.288078,0.050000
40.000000,568.565691,568.263203,0.050000
40.020000,568.540743,568.238285,0.050000
40.040000,568.515751,568.213325,0.050000
40.060000,568.490717,568.188321,0.050000
40.080000,568.465641,568.163275,0.050000
40.100000,568.440522,568.138187,0.050000
40.120000,568.415360,568.113056,0.050000
40.140000,568.390156,568.087883,0.050000
40.160000,568.364910,568.062667,0.050000
40.180000,568.339621,568.037410,0.050000
40.200000,568.314290,568.012110,0.050000
40.220000,568.288917,567.986768,0.050000
40.240000,568.263502,567.961384,0.050000
40.260000,568.238046,567.935959,0.050000
40.280000,568.212547,567.910491,0.050000
40.300000,568.187007,567.884982,0.050000
40.320000,568.161424,567.859431,0.050000
40.340000,568.135801,567.833839,0.050000
40.360000,568.110135,567.808205,0.050000
40.380000,568.084429,567.782530,0.050000
40.400000,568.058680,567.756813,0.050000
40.420000,568.032891,567.731055,0.050000
40.440000,568.007060,567.705256,0.050000
40.460000,567.981188,567.679415,0.050000
40.480000,567.955275,567.653534,0.050000
40.500000,567.929321,567.627612,0.050000
40.520000,567.903326,567.601649,0.050000
40.540000,567.877290,567.575645,0.050000
40.560000,567.851214,567.549600,0.050000
40.580000,567.825096,567.523514,0.050000
40.600000,567.798938,567.497388,0.050000
40.620000,567.772740,567.471222,0.050000
40.640000,567.746501,567.445015,0.050000
40.660000,567.720221,567.418767,0.050000
40.680000,567.693901,567.392480,0.050000
40.700000,567.667541,567.366152,0.050000
40.720000,567.641141,567.339784,0.050000
40.740000,567.614701,567.313376,0.050000
40.760000,567.588221,567.286928,0.050000
40.780000,567.561700,567.260440,0.050000
40.800000,567.535140,567.233912,0.050000
40.820000,567.508540,567.207345,0.050000
40.840000,567.481900,567.180737,0.050000
40.860000,567.455221,567.154091,0.050000
40.880000,567.428502,567.127404,0.050000
40.900000,567.401743,567.100678,0.050000
40.920000,567.374945,567.073913,0.050000
40.940000,567.348108,567.047108,0.050000
40.960000,567.321232,567.020265,0.050000
40.980000,567.294316,566.993382,0.050000
41.000000,567.267361,566.966460,0.050000
41.020000,567.240367,566.939499,0.050000
41.040000,567.213334,566.912498,0.050000
41.060000,567.186262,566.885460,0.050000
41.080000,567.159151,566.858382,0.050000
41.100000,567.132002,566.831265,0.050000
41.120000,567.104813,566.804110,0.050000
41.140000,567.077587,566.776917,0.050000
41.160000,567.050321,566.749685,0.050000
41.180000,567.023017,566.722414,0.050000
41.200000,566.995675,566.695105,0.050000
41.220000,566.968294,566.667758,0.050000
41.240000,566.940876,566.640372,0.050000
41.260000,566.913419,566.612949,0.050000
41.280000,566.885924,566.585487,0.050000
41.300000,566.858390,566.557987,0.050000
41.320000,566.830819,566.530450,0.050000
41.340000,566.803210,566.502874,0.050000
41.360000,566.775563,566.475261,0.050000
41.380000,566.747879,566.447610,0.050000
41.400000,566.720157,566.419922,0.050000
41.420000,566.692397,566.392196,0.050000
41.440000,566.664599,566.364432,0.050000
41.460000,566.636765,566.336631,0.050000
41.480000,566.608892,566.308793,0.050000
41.500000,566.580983,566.280918,0.050000
41.520000,566.553036,566.253005,0.050000
41.540000,566.525052,566.225055,0.050000
41.560000,566.497031,566.197068,0.050000
41.580000,566.468973,566.169044,0.050000
41.600000,566.440878,566.140983,0.050000
41.620000,566.412747,566.112886,0.050000
41.640000,566.384578,566.084751,0.050000
41.660000,566.356373,566.056580,0.050000
41.680000,566.328131,566.028373,0.050000
41.700000,566.299852,566.000128,0.050000
41.720000,566.271537,565.971848,0.050000
41.740000,566.243185,565.943531,0.050000
41.760000,566.214797,565.915177,0.050000
41.780000,566.186373,565.886787,0.050000
41.800000,566.157913,565.858362,0.050000
41.820000,566.129416,565.829900,0.050000
41.840000,566.100883,565.801401,0.050000
41.860000,566.072315,565.772867,0.050000
41.880000,566.043710,565.744297,0.050000
41.900000,566.015070,565.715692,0.050000
41.920000,565.986393,565.687050,0.050000
41.940000,565.957681,565.658373,0.050000
41.960000,565.928933,565.629660,0.050000
41.980000,565.900150,565.600912,0.050000
42.000000,565.871331,565.572128,0.050000
42.020000,565.842477,565.543308,0.050000
42.040000,565.813587,565.514454,0.050000
42.060000,565.784662,565.485564,0.050000
42.080000,565.755702,565.456639,0.050000
42.100000,565.726706,565.427678,0.050000
42.120000,565.697676,565.398683,0.050000
42.140000,565.668610,565.369653,0.050000
42.160000,565.639510,565.340587,0.050000
42.180000,565.610374,565.311487,0.050000
42.200000,565.581204,565.282352,0.050000
42.220000,565.551999,565.253183,0.050000
42.240000,565.522760,565.223979,0.050000
42.260000,565.493485,565.194740,0.050000
42.280000,565.464176,565.165466,0.050000
42.300000,565.434833,565.136159,0.050000
42.320000,565.405455,565.106816,0.050000
42.340000,565.376043,565.077440,0.050000
42.360000,565.346597,565.048029,0.050000
42.380000,565.317116,565.018584,0.050000
42.400000,565.287602,564.989106,0.050000
42.420000,565.258053,564.959593,0.050000
42.440000,565.228470,564.930046,0.050000
42.460000,565.198854,564.900465,0.050000
42.480000,565.169203,564.870850,0.050000
42.500000,565.139519,564.841202,0.050000
42.520000,565.109801,564.811520,0.050000
42.540000,565.080049,564.781804,0.050000
42.560000,565.050264,564.752055,0.050000
42.580000,565.020445,564.722272,0.050000
42.600000,564.990593,564.692456,0.050000
42.620000,564.960708,564.662607,0.050000
42.640000,564.930789,564.632724,0.050000
42.660000,564.900837,564.602808,0.050000
42.680000,564.870851,564.572859,0.050000
42.700000,564.840833,564.542877,0.050000
42.720000,564.810782,564.512862,0.050000
42.740000,564.780697,564.482814,0.050000
42.760000,564.750580,564.452733,0.050000
42.780000,564.720430,564.422619,0.050000
42.800000,564.690247,564.392472,0.050000
42.820000,564.660031,564.362293,0.050000
42.840000,564.629783,564.332082,0.050000
42.860000,564.599502,564.301837,0.050000
42.880000,564.569189,564.271560,0.050000
42.900000,564.538843,564.241251,0.050000
42.920000,564.508465,564.210910,0.050000
42.940000,564.478054,564.180536,0.050000
42.960000,564.447612,564.150130,0.050000
42.980000,564.417137,564.119692,0.050000
43.000000,564.386630,564.089222,0.050000
43.020000,564.356091,564.058720,0.050000
43.040000,564.325520,564.028186,0.050000
